50

-0.9	-1.0	0.8	0.0	0.6	-0.8	0.7	0.0	-0.4	0.3	0.8	-0.7	0.9	0.0	-1.0	0.9	-0.8	0.5	0.2	-0.7	0.9	-0.7	-0.8	0.9	0.0	-0.8	0.8	-0.5	-1.0	0.7	-0.7	0.2	-0.9	-0.5	0.4	0.9	0.2	-0.6	0.6	-0.3	0.7	-0.4	-0.9	-0.9	-0.5	-0.1	-0.6	0.3	0.1	0.6	
0.7	-0.4	-0.1	-0.3	0.6	0.1	0.8	-0.2	-0.4	0.4	0.7	0.6	-0.6	-0.3	0.9	0.5	0.6	0.6	0.6	-0.3	-0.5	0.4	-0.5	-0.9	-0.1	0.3	0.9	0.5	0.6	-0.6	0.1	-0.7	-0.4	0.0	0.9	0.3	0.8	-0.5	-0.8	-0.8	-0.9	0.6	1.0	-0.1	-0.4	1.0	-0.6	-0.3	0.6	-0.2	
-0.3	-0.6	1.0	-0.9	-0.4	-0.3	-0.3	-0.3	0.2	0.0	-0.5	0.1	-0.7	-0.2	0.8	0.9	0.6	-0.6	0.2	0.9	0.4	-0.2	0.5	0.9	0.9	0.9	0.5	0.4	0.1	0.8	0.7	0.2	-0.9	0.5	0.7	-0.1	-0.6	0.0	-0.3	0.6	-0.9	-0.8	0.0	1.0	0.4	-0.3	0.0	0.2	-1.0	0.4	
-0.7	-0.8	1.0	-1.0	-0.1	1.0	-0.1	0.8	0.6	-0.5	0.4	-0.4	-0.1	-0.9	0.2	0.4	-0.7	-0.3	0.8	0.7	0.7	0.3	1.0	0.1	-0.8	-0.7	0.6	0.3	0.7	0.6	1.0	-0.1	-0.4	-0.4	0.3	-0.4	-0.2	0.7	0.4	-0.8	0.7	0.8	0.6	-0.4	-0.3	-0.2	-0.5	-0.1	0.4	1.0	
0.0	0.5	-0.9	-0.7	0.0	0.0	-1.0	-0.1	1.0	0.3	0.7	-1.0	-0.1	0.4	1.0	-0.6	0.3	-0.1	-0.8	0.6	-0.8	-0.2	-0.8	0.1	0.8	-0.7	0.2	-0.4	-0.9	0.1	0.6	0.6	0.7	0.7	-0.6	0.5	-0.8	0.1	0.8	-0.4	-0.4	-0.2	0.4	0.9	-0.3	-0.7	1.0	0.3	0.3	-0.4	
-0.4	0.9	0.4	-0.2	0.4	0.4	-0.5	0.6	0.0	-0.5	0.1	-0.7	-0.4	-0.4	0.8	0.4	1.0	0.4	-1.0	-0.1	-0.5	0.6	-0.2	0.6	0.6	-0.4	-0.7	0.7	-0.2	-0.4	-0.2	0.9	0.4	-0.8	0.5	1.0	1.0	-0.8	1.0	-0.8	1.0	0.0	0.6	0.0	-0.8	-0.1	0.8	-0.3	0.6	-0.3	
-0.2	-1.0	-0.6	-0.3	0.8	0.2	-0.5	0.7	-0.4	0.2	-0.1	-1.0	-0.9	-0.9	0.9	0.7	-0.3	0.0	0.4	0.0	0.3	0.9	-0.9	-0.9	0.0	1.0	0.1	0.5	-0.3	-0.6	-0.9	0.0	0.8	0.8	-0.2	0.9	0.0	0.1	0.3	1.0	-0.6	0.9	-0.2	-0.3	-0.2	0.8	0.3	0.8	-0.1	-0.6	
-0.5	-0.1	0.8	-0.8	1.0	0.0	1.0	-0.7	0.0	-0.4	-0.2	0.6	0.6	0.7	0.4	-0.9	-0.7	0.2	-0.3	0.0	-0.1	0.3	-0.9	-0.6	-0.9	0.8	-0.9	0.2	-0.5	-1.0	0.9	0.6	-0.3	-0.1	-0.6	0.7	-0.4	-0.1	-0.8	0.4	-0.3	-0.7	-0.2	1.0	0.8	-0.6	0.9	0.8	0.9	-0.5	
-0.4	0.9	0.7	0.9	0.1	-0.2	0.7	0.0	1.0	-0.8	0.0	-0.3	0.7	0.1	1.0	-0.4	-0.2	-0.2	0.6	0.2	-1.0	-0.2	-0.8	-0.5	0.5	-0.7	-1.0	1.0	-0.4	-0.2	0.2	-0.8	0.8	-0.1	-1.0	-0.5	-0.3	0.2	0.8	0.4	0.3	0.3	-0.7	-0.1	0.4	-0.5	-0.6	-0.6	1.0	-1.0	
0.2	0.5	-0.4	-1.0	-0.9	0.1	0.9	-0.2	0.4	-0.3	0.1	0.2	-0.9	0.0	0.1	-0.2	-0.4	-0.3	-0.6	0.3	-0.9	0.0	1.0	-0.9	0.5	0.4	0.6	-0.4	-0.1	1.0	-0.4	-0.1	0.0	-0.3	-0.2	0.5	-0.8	-0.1	0.9	0.5	-0.8	1.0	-0.2	1.0	-0.2	0.9	0.5	0.2	0.0	-0.5	
-0.2	-1.0	1.0	-0.1	-0.2	0.4	-0.5	0.9	-0.6	0.4	0.6	-0.2	-0.8	0.3	0.5	-0.5	0.9	0.5	1.0	0.4	0.7	-0.4	-0.4	0.9	-0.4	0.9	-0.5	-0.2	0.6	-0.3	0.9	0.6	-0.4	-0.6	-0.2	-0.8	-1.0	0.8	-1.0	0.0	0.7	0.3	-0.9	-0.5	-0.7	0.6	0.7	0.1	-0.9	0.0	
0.8	0.3	0.4	0.5	-0.4	0.6	-0.1	1.0	0.0	-0.1	0.2	0.1	-0.7	-0.8	-0.2	0.6	0.7	0.0	-0.5	0.2	0.5	-1.0	-1.0	-0.5	1.0	0.7	0.8	1.0	0.2	-0.8	-0.6	0.8	-1.0	0.1	-0.8	-0.2	0.7	0.6	-1.0	-0.6	-0.1	0.1	0.8	0.7	-1.0	-0.9	-0.9	0.1	1.0	0.1	
0.9	-0.1	0.4	-0.8	0.0	-0.4	0.1	-0.4	0.6	0.7	0.9	-0.2	-1.0	-0.9	0.7	-0.8	-0.4	0.5	0.8	-0.3	-0.3	0.3	-0.3	-1.0	0.2	-0.3	-0.6	-0.1	0.3	-0.5	-0.7	0.5	0.4	1.0	-0.7	0.6	0.7	-1.0	-0.8	-0.7	1.0	-0.1	-0.9	0.2	0.8	0.5	-0.9	-1.0	-0.4	-0.3	
-0.3	0.2	0.3	0.1	0.5	-0.1	-0.1	-0.5	0.7	-0.9	0.3	-0.9	0.7	0.7	-0.7	0.0	0.6	-0.4	-0.9	-0.7	-0.1	0.3	0.2	0.7	-0.3	0.1	0.1	0.2	-0.4	0.5	-0.6	0.1	-0.8	-1.0	0.6	0.6	1.0	-0.8	-0.9	0.1	0.0	-1.0	1.0	0.4	0.3	0.3	0.7	-0.5	-0.9	-0.2	
0.9	1.0	0.1	-0.5	0.9	-0.1	0.8	0.3	-0.6	-0.2	-1.0	-0.2	0.8	-0.2	-0.7	-1.0	-1.0	0.6	1.0	-0.4	-0.9	-1.0	-0.5	0.8	-0.1	-0.9	0.7	-0.4	0.2	-1.0	0.7	0.4	0.0	0.8	0.2	-0.3	0.5	-1.0	-0.5	-0.9	0.3	-0.2	0.6	-0.7	0.8	-0.4	-1.0	-0.5	0.5	0.1	
-0.7	0.5	-0.9	-0.8	-0.8	0.4	-0.4	-0.7	0.4	0.3	-0.3	0.6	-0.5	-0.8	-0.4	-0.4	-0.5	0.0	-0.4	0.3	-0.6	-0.2	1.0	-0.4	0.2	-0.9	0.2	-0.5	0.3	-0.1	-0.1	-0.2	-0.3	0.5	0.7	0.7	0.1	0.0	0.2	1.0	0.2	-1.0	0.7	0.4	-0.5	-1.0	0.7	-0.2	-0.2	-0.9	
0.2	-0.5	1.0	-0.2	-0.1	0.0	-0.2	0.8	-0.7	-0.6	-1.0	-0.5	-0.6	-1.0	0.0	0.3	0.3	-0.7	-0.7	-0.3	0.7	-0.1	-0.8	-0.7	-0.8	-0.3	0.9	0.3	0.5	-0.8	-0.3	-0.2	0.1	0.6	-0.3	-0.3	-0.4	-0.3	-0.3	0.8	0.2	0.3	1.0	-0.7	0.4	-1.0	-0.8	-0.8	-0.2	-0.2	
0.3	0.5	0.3	-0.7	0.6	-0.7	0.6	-0.2	-0.3	0.3	-1.0	0.9	0.5	-0.3	-0.1	0.6	-0.8	0.9	0.7	0.5	-0.6	0.0	-0.4	-0.4	0.5	-0.3	-0.1	0.2	0.0	-0.1	-0.4	-0.7	-0.2	0.3	0.1	0.3	-0.5	-0.7	-0.1	-0.5	0.5	0.6	0.7	-0.9	0.4	-0.2	0.7	-0.3	0.8	-0.3	
1.0	0.3	0.8	-0.2	-0.7	-0.8	-0.5	-0.9	0.8	0.0	-0.1	0.1	0.6	0.2	-0.6	-0.5	0.9	-0.2	0.8	0.4	-0.3	-0.2	0.4	0.6	0.3	-0.4	-0.3	0.2	-1.0	0.6	-1.0	0.8	-0.8	0.3	-0.7	-0.8	-0.4	-0.1	0.8	-1.0	1.0	0.1	-0.8	0.5	0.4	-0.6	-0.7	-0.2	-0.7	-0.4	
0.6	0.4	0.2	0.2	-0.5	-0.9	1.0	-0.2	0.7	-0.3	-0.7	0.9	0.8	-1.0	0.1	0.6	-0.9	0.8	-0.7	-0.2	-0.6	0.1	1.0	0.6	1.0	-0.7	-0.5	-1.0	0.0	-0.9	-0.7	-0.7	0.9	-0.9	0.4	-0.7	-0.7	-1.0	0.7	0.4	-0.3	0.1	0.0	-0.7	-0.6	-0.3	-0.6	0.8	-0.1	-1.0	
0.3	0.9	1.0	-1.0	-0.5	-0.2	0.6	-0.8	-0.6	1.0	-1.0	-0.2	-0.6	-0.5	0.1	-1.0	-1.0	-0.7	0.1	-0.5	0.8	-0.3	-0.7	0.5	0.3	-0.9	0.0	-0.2	-0.4	0.2	-0.7	-0.4	0.2	0.7	-0.5	0.8	-0.4	0.7	0.2	-0.2	-0.5	0.9	0.8	-0.1	-0.2	-0.7	0.4	0.2	-0.6	-1.0	
-1.0	-0.4	-0.3	0.4	0.5	-0.8	-0.7	0.3	0.8	-0.9	0.4	0.9	-0.6	0.8	0.5	-0.4	1.0	-0.6	-0.9	-0.9	0.7	-0.5	0.9	-0.3	0.4	-0.4	-0.1	0.3	-0.6	-1.0	0.1	-0.2	-0.9	0.3	-0.8	-0.5	-0.2	-0.9	-0.7	0.4	-0.2	-1.0	-0.4	0.1	-0.8	-0.8	0.8	-0.4	0.9	-1.0	
-0.1	0.0	-0.1	0.2	0.0	0.5	-0.3	-0.4	1.0	0.1	0.6	-1.0	0.1	-0.3	0.3	0.7	-1.0	-0.6	0.9	-0.8	0.9	0.5	-0.8	0.7	-0.5	0.5	0.3	0.6	-0.6	-0.7	1.0	0.7	-0.5	-0.6	0.1	0.9	-0.2	-0.1	0.0	0.9	0.2	-0.1	0.4	0.8	1.0	0.3	-1.0	0.5	0.6	0.8	
0.0	0.2	-0.4	-0.1	0.7	0.6	-0.2	0.1	-1.0	-1.0	0.0	-0.5	0.3	0.5	0.5	-0.6	0.5	1.0	-0.5	-0.8	-1.0	-0.7	-0.5	0.8	-0.7	-0.6	0.0	-0.7	0.6	-0.4	0.1	0.1	0.7	1.0	0.9	-0.9	0.5	0.2	0.0	1.0	-0.1	0.0	-0.1	-0.2	1.0	-0.4	0.3	0.9	-0.6	-0.4	
0.9	-0.6	-0.5	-0.1	-0.9	0.3	-0.5	-0.5	0.6	0.1	0.2	0.1	0.4	-0.7	0.1	0.0	0.2	0.2	-0.4	-0.6	-0.8	0.3	-0.7	0.1	1.0	-0.2	1.0	0.4	-0.7	-0.5	-0.1	0.2	0.8	-0.5	-0.1	0.0	-0.6	-0.1	-0.3	-0.3	-0.7	0.6	-0.3	-0.5	-0.1	0.7	-0.7	-0.5	-0.3	0.3	
-0.2	-0.7	0.6	-1.0	-0.1	-0.5	-0.1	-0.1	-0.6	0.0	0.1	-0.5	0.8	0.5	-0.3	-0.3	0.6	-0.7	-0.2	-0.2	1.0	0.8	-0.5	-0.6	0.8	0.0	0.7	-0.3	0.5	-0.4	0.8	0.7	0.8	1.0	-0.6	0.0	-0.4	-0.2	-0.3	0.5	-0.7	-0.5	-0.7	0.1	0.8	0.3	0.2	-0.6	0.1	0.4	
0.1	0.7	0.9	-0.6	-0.5	0.1	-1.0	0.5	-0.5	-0.8	-0.8	-0.2	0.1	0.6	0.3	0.5	0.1	-0.9	-0.4	0.9	0.6	0.2	0.9	-0.6	-0.4	-0.6	-0.8	-0.9	-0.6	0.4	-0.5	0.1	-1.0	0.0	-0.2	-0.3	-0.4	0.2	0.3	0.5	0.6	0.0	-0.3	-0.3	-0.4	-0.9	0.8	0.6	0.1	0.2	
-0.5	0.6	0.8	-0.1	0.9	-0.9	-0.9	-0.8	0.4	0.2	0.8	-0.4	-1.0	-0.7	0.7	-0.5	0.0	-0.1	-0.9	-1.0	-0.5	-0.7	-0.7	0.9	0.2	-0.5	0.9	-0.3	0.5	0.3	0.1	-0.1	-1.0	0.5	0.3	-0.7	-0.4	0.2	0.9	-0.2	-0.1	0.1	0.3	-0.8	-0.2	0.7	-0.9	-0.3	0.5	0.4	
-0.2	-1.0	0.4	-0.4	0.4	-0.6	0.8	0.9	0.2	0.5	0.8	-1.0	-0.2	-0.8	-0.9	-0.9	-0.5	0.9	1.0	-0.2	-0.1	0.8	-0.3	0.9	0.7	0.9	-1.0	0.3	-0.3	1.0	-0.3	0.6	-0.2	0.8	-1.0	-0.6	-1.0	-0.3	-0.8	-0.6	-0.3	0.9	0.8	0.1	-0.9	-0.4	0.0	-0.3	0.1	0.5	
-0.4	-0.2	-0.4	0.8	0.4	0.7	-0.6	0.3	0.8	0.2	-0.3	-0.7	-1.0	0.9	-0.9	0.4	0.5	-0.3	0.3	0.8	-0.4	0.1	0.3	-0.2	0.3	-0.6	0.8	1.0	0.7	-0.4	-0.7	-0.9	0.4	-0.6	0.4	-0.4	0.9	-0.7	0.0	0.1	-0.5	0.8	-0.4	-0.3	0.7	-0.5	-0.9	0.4	-0.6	-0.9	
1.0	-0.5	1.0	-0.1	-0.7	0.8	-0.9	0.7	0.9	-0.6	0.0	-0.7	0.4	-1.0	-0.2	-0.5	0.4	0.7	0.6	0.2	1.0	-0.9	-0.2	0.8	1.0	-0.3	0.1	0.5	0.6	0.0	0.3	0.3	0.5	0.2	-0.2	0.9	-0.2	0.8	0.9	-0.7	-0.1	-0.6	0.5	0.3	0.1	0.0	-0.5	-0.4	-0.4	-0.2	
0.3	-0.7	-1.0	-0.8	-0.5	-0.6	-0.5	-0.3	1.0	0.4	-0.8	0.1	-0.3	-0.5	-1.0	0.5	1.0	-1.0	0.9	0.8	0.4	-0.5	0.4	0.0	0.3	0.5	-0.3	-0.3	1.0	0.7	0.4	0.8	-0.2	0.0	-0.9	0.2	0.8	-0.3	-0.6	-0.4	0.6	-0.4	-0.6	-0.9	-0.2	0.5	0.2	-0.9	-0.4	-0.5	
-0.1	0.1	-0.3	0.6	0.0	0.4	0.3	-0.1	0.9	0.5	-0.8	-1.0	0.5	0.1	-0.1	1.0	-0.7	0.4	-1.0	0.6	-0.6	0.5	0.7	0.9	-0.7	0.4	-0.7	-0.1	-0.3	0.0	-0.5	-1.0	1.0	0.9	0.6	-0.4	1.0	0.3	1.0	-0.6	0.2	-0.9	0.1	0.5	1.0	0.0	-0.2	0.7	0.4	-0.4	
0.6	0.1	-0.6	1.0	-0.1	-0.8	0.6	0.3	-0.3	0.4	0.2	0.0	-0.4	-0.9	0.6	0.9	-1.0	-0.9	0.3	0.0	-0.7	-0.4	-0.8	0.4	-0.3	0.3	-0.7	0.8	-1.0	1.0	0.0	-0.3	0.1	-0.2	0.9	0.4	-0.1	0.6	-0.7	-0.5	0.3	-1.0	0.8	1.0	-0.2	0.4	0.7	-1.0	-0.3	0.4	
0.1	-0.4	0.2	0.7	-0.8	-0.5	0.6	-0.1	-0.8	0.5	-0.8	0.0	0.8	1.0	-1.0	1.0	-0.1	0.0	-0.6	0.8	-0.3	-1.0	-0.5	0.2	0.3	-0.4	0.9	0.7	-0.7	-0.9	0.6	0.7	-0.9	-0.1	-0.1	0.1	0.6	0.2	0.4	0.0	0.5	-0.8	-0.9	-0.2	-0.4	-0.4	0.1	0.1	-0.1	-0.8	
-0.3	0.8	-0.4	0.1	0.1	-0.2	-0.6	-0.1	-0.5	-0.5	-0.3	0.7	0.6	0.3	-0.6	0.7	0.6	-0.7	0.9	-0.3	-0.6	0.7	0.9	0.8	1.0	-0.4	-0.5	-0.3	0.0	0.1	0.4	-0.5	-0.5	0.1	-0.2	0.4	-0.7	-0.8	-0.4	0.3	0.6	0.9	0.2	0.0	0.9	0.4	0.2	-0.1	-0.1	-0.4	

0.5300000000000005	1.9800000000000002	1.4	2.47	1.2900000000000003	-1.62	-4.190000000000001	-0.7099999999999995	-4.03	1.9400000000000006	-0.6000000000000001	0.19000000000000025	-2.4499999999999993	-1.0700000000000003	-5.69	2.7200000000000006	4.64	0.5600000000000004	0.6499999999999999	-2.0900000000000003	2.679999999999999	3.6100000000000003	-5.169999999999999	3.599999999999999	1.56	-1.1099999999999997	1.0	1.8400000000000003	-5.46	2.419999999999999	-0.8200000000000001	-0.8900000000000002	-4.209999999999999	-1.9699999999999998	-0.8099999999999999	-0.07999999999999996	3.3600000000000003	-1.65	-1.4099999999999997	-0.9899999999999997	-0.26	-1.8900000000000001	-0.5100000000000006	-0.45000000000000034	-3.2799999999999985	0.03999999999999976	1.3999999999999995	4.699999999999999	-2.329999999999999	-0.1400000000000004	

0.2	-0.6	-0.6	-0.7	-0.2	-0.5	-0.4	-0.2	-0.1	0.8	0.4	-0.6	-0.7	0.2	0.8	0.9	-1.0	-0.2	-0.5	-0.4	-0.4	0.2	1.0	-0.7	-0.4	1.0	-0.5	0.3	0.8	-0.4	0.4	-0.1	-0.7	-0.8	0.3	0.2	-0.6	0.5	-0.8	-0.2	-0.3	-0.1	0.7	1.0	0.9	-0.1	0.6	0.2	-0.6	-0.4	

